,name_scrapped,id,link_spotify,followers,generos,imagenes,popularidad,nombre_en_spotify,type_of_artist,lugar_extraido,index_on_last_dataset
297,Manyoma Brothers,<built-in function id>,https://open.spotify.com/artist/1jriNjegHWOysnyACg9Qe3,129,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb0e2e4a32bfcac9a6ba6d6ade', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051740e2e4a32bfcac9a6ba6d6ade', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1780e2e4a32bfcac9a6ba6d6ade', 'width': 160}]",22,Manyoma Brothers,<class 'type'>,bomm,298
298,María Cristina Plata,<built-in function id>,https://open.spotify.com/artist/4XDotByiioCWHV566OcWQc,8573,['musica andina colombiana'],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb2c2778c9ffe67988886a380a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051742c2778c9ffe67988886a380a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1782c2778c9ffe67988886a380a', 'width': 160}]",31,María Cristina Plata,<class 'type'>,bomm,299
299,María Escobar,<built-in function id>,https://open.spotify.com/artist/4JdJVpIZYYuvGYIJ0cGvkL,310,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb7596b30e4d5179e3249a211b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051747596b30e4d5179e3249a211b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1787596b30e4d5179e3249a211b', 'width': 160}]",24,Maria Escobar,<class 'type'>,bomm,300
300,Maria McCausland,<built-in function id>,https://open.spotify.com/artist/1m56GYSSg63RZcYpEJwYJm,493,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebc9bcee77d6e7329083975126', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174c9bcee77d6e7329083975126', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178c9bcee77d6e7329083975126', 'width': 160}]",5,Maria McCausland,<class 'type'>,bomm,301
301,María Vanedi,<built-in function id>,https://open.spotify.com/artist/3bTz5GLjVdMyErxuweRIIt,256,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb2a20b7a3b82ca1d77c9ace1f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051742a20b7a3b82ca1d77c9ace1f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1782a20b7a3b82ca1d77c9ace1f', 'width': 160}]",1,Maria Vanedi,<class 'type'>,bomm,302
302,Marow,<built-in function id>,https://open.spotify.com/artist/04gDigrS5kc9YWfZHwBETP,33406760,"['pop', 'pop rock']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb288ac05481cedc5bddb5b11b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174288ac05481cedc5bddb5b11b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178288ac05481cedc5bddb5b11b', 'width': 160}]",89,Maroon 5,<class 'type'>,bomm,303
303,Mary Jane,<built-in function id>,https://open.spotify.com/artist/7vRMMs8yrKf4PKUpUllMkr,197889,"['disco', 'funk', 'post-disco', 'quiet storm', 'urban contemporary']","[{'height': 1000, 'url': 'https://i.scdn.co/image/8cfed993cddba409784f1efa132057b45ddcbb2d', 'width': 1000}, {'height': 661, 'url': 'https://i.scdn.co/image/09d6bae5d5096fba70c455a381d9190ceb1a20a8', 'width': 640}, {'height': 207, 'url': 'https://i.scdn.co/image/4aa77638716df6770e3969682cdc7fc0914624cc', 'width': 200}, {'height': 66, 'url': 'https://i.scdn.co/image/6bdc13d6ffa3850f22b965f428e06f5fb0ef3f25', 'width': 64}]",50,Mary Jane Girls,<class 'type'>,bomm,304
304,Matar Fuma,<built-in function id>,https://open.spotify.com/artist/5QtJsmPyO7fPTh5wZzebTZ,426,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb8cb959359017c81efce9717a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051748cb959359017c81efce9717a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1788cb959359017c81efce9717a', 'width': 160}]",10,Matar Fuma,<class 'type'>,bomm,305
305,Mc Blay,<built-in function id>,https://open.spotify.com/artist/1GKkRpavnAbl3jocL3Z6pF,207,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebd827e0a45b6ee8f3f870067c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174d827e0a45b6ee8f3f870067c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178d827e0a45b6ee8f3f870067c', 'width': 160}]",5,MC Blay,<class 'type'>,bomm,306
306,Mente Orgánica,<built-in function id>,https://open.spotify.com/artist/1wfwGvcBGamXiXxuaExHRT,3917,['ethnotronica'],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb0a2ee1f36a61ddbce92313a8', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051740a2ee1f36a61ddbce92313a8', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1780a2ee1f36a61ddbce92313a8', 'width': 160}]",34,Mente Orgánica,<class 'type'>,bomm,307
307,Mística,<built-in function id>,https://open.spotify.com/artist/3Zbu8foesFcU4CoO3iAWUJ,1860,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273260f0eb3cf24dc13b138fd52', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02260f0eb3cf24dc13b138fd52', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851260f0eb3cf24dc13b138fd52', 'width': 64}]",39,Mystical Guide,<class 'type'>,bomm,308
308,Mnkybsnss,<built-in function id>,https://open.spotify.com/artist/7y93Bo1cpaMwqTCIxzVWFa,9042,['colombian indie'],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb9e77b0e2df9c68008cc1b679', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051749e77b0e2df9c68008cc1b679', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1789e77b0e2df9c68008cc1b679', 'width': 160}]",33,MNKYBSNSS,<class 'type'>,bomm,309
309,Mónica Giraldo,<built-in function id>,https://open.spotify.com/artist/1VQAstnifwchhAfmoecBkx,5960,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb7af0d8357625f99fde5243a3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051747af0d8357625f99fde5243a3', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1787af0d8357625f99fde5243a3', 'width': 160}]",33,Mónica Giraldo,<class 'type'>,bomm,310
310,MoÜgli,<built-in function id>,https://open.spotify.com/artist/786qoKu8y9vQHdegoxNJn9,8722,"['colombian indie', 'latintronica']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4b1c25d817a37601dbd00d5b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744b1c25d817a37601dbd00d5b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784b1c25d817a37601dbd00d5b', 'width': 160}]",34,MOÜGLI,<class 'type'>,bomm,311
311,MR. KLAJE,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,bomm,312
312,Muerto En Acapulco,<built-in function id>,https://open.spotify.com/artist/2ZtqWIpSCTaBoEE3wOiuLW,115,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebd1f2e2a84218e5047a8b3c79', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174d1f2e2a84218e5047a8b3c79', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178d1f2e2a84218e5047a8b3c79', 'width': 160}]",2,Muerto En Acapulco,<class 'type'>,bomm,313
313,Mulato Y La Quema,<built-in function id>,https://open.spotify.com/artist/5caqcBNhRMjmz7DzntGlH0,27,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27312922cae31d33d0af3432f60', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0212922cae31d33d0af3432f60', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485112922cae31d33d0af3432f60', 'width': 64}]",0,Mulato y la quema,<class 'type'>,bomm,314
314,Nat Bieler,<built-in function id>,https://open.spotify.com/artist/4KSmxGBVgQPlSsD0INYAi3,113,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebcec3035cd75258c3ba7e083c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174cec3035cd75258c3ba7e083c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178cec3035cd75258c3ba7e083c', 'width': 160}]",4,NAT BIELER,<class 'type'>,bomm,315
315,Nauj Project,<built-in function id>,https://open.spotify.com/artist/4g6e6FnWWi0oQGhHxkn9Jd,195,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb001a9ba9458a2d7fcd86381c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174001a9ba9458a2d7fcd86381c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178001a9ba9458a2d7fcd86381c', 'width': 160}]",13,Nauj Project,<class 'type'>,bomm,316
316,Nefelibata,<built-in function id>,https://open.spotify.com/artist/0GBoXIkKAG5X78ryYGW72r,130,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebeb6646215097f10b2f1280b9', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174eb6646215097f10b2f1280b9', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178eb6646215097f10b2f1280b9', 'width': 160}]",1,Nefelibata,<class 'type'>,bomm,317
317,Nicolas Delgado Quartet,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,bomm,318
318,No Le Digan A Diego,<built-in function id>,https://open.spotify.com/artist/1KAJcf7cG4rK0KOo7G3c4F,51,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb6383f5c13c3a2486c365f8e7', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051746383f5c13c3a2486c365f8e7', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1786383f5c13c3a2486c365f8e7', 'width': 160}]",0,No le digan a Diego,<class 'type'>,bomm,319
319,Noelia Maffiold,<built-in function id>,https://open.spotify.com/artist/3sOT9XBTqMcA6ZjOjSA8eM,34,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebdc1c28aac500e9ecc3e34437', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174dc1c28aac500e9ecc3e34437', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178dc1c28aac500e9ecc3e34437', 'width': 160}]",0,Noelia Maffiold,<class 'type'>,bomm,320
320,Nvoz Banda Vocal,<built-in function id>,https://open.spotify.com/artist/2700O3t6kHNK9VNvldm9um,271,['musica andina colombiana'],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb74fba8433e5775a70d22fdca', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517474fba8433e5775a70d22fdca', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17874fba8433e5775a70d22fdca', 'width': 160}]",2,Banda Vocal Nvoz,<class 'type'>,bomm,321
321,Nvoz Banda Vocal,<built-in function id>,https://open.spotify.com/artist/2700O3t6kHNK9VNvldm9um,271,['musica andina colombiana'],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb74fba8433e5775a70d22fdca', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517474fba8433e5775a70d22fdca', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17874fba8433e5775a70d22fdca', 'width': 160}]",2,Banda Vocal Nvoz,<class 'type'>,bomm,322
322,Oh MargÓ,<built-in function id>,https://open.spotify.com/artist/7B64Fm5MbjhuS2EhTS6Y1F,134,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb0962a9a1de54fd2391d231d', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b0962a9a1de54fd2391d231d', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b0962a9a1de54fd2391d231d', 'width': 160}]",12,Oh Margó,<class 'type'>,bomm,323
323,Oh'laville,<built-in function id>,https://open.spotify.com/artist/5uDxyttOUh6KJic2MFbwQ7,13731,['colombian rock'],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb318bcf81d2de93d805c4d83c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174318bcf81d2de93d805c4d83c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178318bcf81d2de93d805c4d83c', 'width': 160}]",33,Oh'laville,<class 'type'>,bomm,324
324,Okraa,<built-in function id>,https://open.spotify.com/artist/1ZfxnR3DTdddhuKtkIGIKU,599,['colombian indie'],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebf63c0e42fdbd6d32a59ac1a0', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174f63c0e42fdbd6d32a59ac1a0', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178f63c0e42fdbd6d32a59ac1a0', 'width': 160}]",12,OKRAA,<class 'type'>,bomm,325
325,Pabo Watusi,<built-in function id>,https://open.spotify.com/artist/0be2hHZzl8d92mo2g7SIAb,210,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb495382cc2e770468624b53ab', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174495382cc2e770468624b53ab', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178495382cc2e770468624b53ab', 'width': 160}]",20,Pablo Watusi,<class 'type'>,bomm,326
326,Pantoja,<built-in function id>,https://open.spotify.com/artist/1sSMrejChoHWBnCe7w6fKc,8160,"['colombian indie', 'colombian pop']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebd4567f0039f41d980d1cf06a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174d4567f0039f41d980d1cf06a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178d4567f0039f41d980d1cf06a', 'width': 160}]",37,Pantoja,<class 'type'>,bomm,327
327,Pao Calderon,<built-in function id>,https://open.spotify.com/artist/7KV5MwJSKx4nCaYDL6AjS1,1869,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb1d8ba24cb0667a4cbfae5fa', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b1d8ba24cb0667a4cbfae5fa', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b1d8ba24cb0667a4cbfae5fa', 'width': 160}]",15,Pao Calderon,<class 'type'>,bomm,328
328,Paraísos,<built-in function id>,https://open.spotify.com/artist/4UWT6RWeTPk7hN7OihScMM,215,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebc57e25066056393f9e9a49ea', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174c57e25066056393f9e9a49ea', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178c57e25066056393f9e9a49ea', 'width': 160}]",7,Paraísos,<class 'type'>,bomm,329
329,Paula Pera y el fin de los Tiempos,<built-in function id>,https://open.spotify.com/artist/5zuGV6u9UobNW3KPGXui6o,371,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb8a0b1841c5dff35686c6d083', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051748a0b1841c5dff35686c6d083', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1788a0b1841c5dff35686c6d083', 'width': 160}]",25,Paula Pera y el fin de los Tiempos,<class 'type'>,bomm,330
330,Paula van Hissenhoven,<built-in function id>,https://open.spotify.com/artist/2SKYxZDXoclUKA70rGtha7,778,['colombian indie'],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebf6efcd7217612a00118403dc', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174f6efcd7217612a00118403dc', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178f6efcd7217612a00118403dc', 'width': 160}]",14,Paula Van Hissenhoven,<class 'type'>,bomm,331
331,Pavlo,<built-in function id>,https://open.spotify.com/artist/22RhXRp26VapOL50UHhxJH,5520,['rumba'],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb3549f5a611839041fd8f61f6', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051743549f5a611839041fd8f61f6', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1783549f5a611839041fd8f61f6', 'width': 160}]",33,Pavlo,<class 'type'>,bomm,332
332,Phonoclórica,<built-in function id>,https://open.spotify.com/artist/1NfxVFWOGuvGEE8j8JwFa7,26,[],[],0,Phonoclórica,<class 'type'>,bomm,333
333,Pibes Bambuqueros,<built-in function id>,https://open.spotify.com/artist/6rCkvZs0hgzPzXOLKSpVfe,6,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e38d5650c171edb22f749c5a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e38d5650c171edb22f749c5a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e38d5650c171edb22f749c5a', 'width': 64}]",0,Pibes Bambuqueros,<class 'type'>,bomm,334
334,Pirineos En Llamas,<built-in function id>,https://open.spotify.com/artist/522pAy9TuhE7aqrhl8tVFd,162,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebc55484640fe5c6563f7a3df1', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174c55484640fe5c6563f7a3df1', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178c55484640fe5c6563f7a3df1', 'width': 160}]",4,Pirineos En Llamas,<class 'type'>,bomm,335
335,Plu con Plá,<built-in function id>,https://open.spotify.com/artist/15OQgyef5dQZArbCVFvOxH,1102,['folclor afrocolombiano'],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb92bf0ab60784f0ac5a24d80a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517492bf0ab60784f0ac5a24d80a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17892bf0ab60784f0ac5a24d80a', 'width': 160}]",20,Plu Con Pla,<class 'type'>,bomm,336
336,Prophet Negus And The Prediction,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,bomm,337
337,Puente Aéreo,<built-in function id>,https://open.spotify.com/artist/31Ieh8ehITs022bLh5g73U,100,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebca1a1de71aae482431f86143', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174ca1a1de71aae482431f86143', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178ca1a1de71aae482431f86143', 'width': 160}]",1,Puente Aéreo,<class 'type'>,bomm,338
338,Puerto Arena,<built-in function id>,https://open.spotify.com/artist/5urMSTIeDlJhViluCN6KDW,347,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb18e0402b67116f32c79314da', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517418e0402b67116f32c79314da', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17818e0402b67116f32c79314da', 'width': 160}]",2,Puerto Arena,<class 'type'>,bomm,339
339,Puerto Candelaria,<built-in function id>,https://open.spotify.com/artist/27neIga89YKdkCk6Yzv0ni,48058,"['colombian rock', 'cumbia', 'latin rock']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb81199c2d281b79053ca4e4fd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517481199c2d281b79053ca4e4fd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17881199c2d281b79053ca4e4fd', 'width': 160}]",39,Puerto Candelaria,<class 'type'>,bomm,340
340,Quinteto Leopoldo Federico,<built-in function id>,https://open.spotify.com/artist/1ajFGcQSG3p9kPXmXAUHc0,567,['musica andina colombiana'],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735e86bc89e5873d1d72e2ea16', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e025e86bc89e5873d1d72e2ea16', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048515e86bc89e5873d1d72e2ea16', 'width': 64}]",8,Quinteto Leopoldo Federico,<class 'type'>,bomm,341
341,Radio Bembé,<built-in function id>,https://open.spotify.com/artist/6cajshs06v9KvBLZuJZhfW,460,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb218632c50472664222e3fd67', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174218632c50472664222e3fd67', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178218632c50472664222e3fd67', 'width': 160}]",7,La Radio Bembé Orquesta,<class 'type'>,bomm,342
