artist,id,song_descriptor,x1_graphics,x2_graphics,x0_descriptive,x1_descriptive,x2_descriptive,x3_descriptive,x4_descriptive,x5_descriptive,x6_descriptive,x7_descriptive,x8_descriptive,x9_descriptive,x10_descriptive,x11_descriptive,x12_descriptive,x13_descriptive,x14_descriptive,x15_descriptive,x16_descriptive,x17_descriptive,x18_descriptive,x19_descriptive,x20_descriptive,x21_descriptive,x22_descriptive,x23_descriptive,x24_descriptive,x25_descriptive,x26_descriptive,x27_descriptive,x28_descriptive,x29_descriptive,x30_descriptive,x31_descriptive,x32_descriptive,x33_descriptive,x34_descriptive,x35_descriptive,x36_descriptive,x37_descriptive,x38_descriptive,x39_descriptive,x40_descriptive,x41_descriptive,x42_descriptive,x43_descriptive,x44_descriptive,x45_descriptive,x46_descriptive,x47_descriptive,x48_descriptive,x49_descriptive,x50_descriptive,x51_descriptive,x52_descriptive,x53_descriptive,x54_descriptive,x55_descriptive,x56_descriptive,x57_descriptive,x58_descriptive,x59_descriptive,x60_descriptive,x61_descriptive,x62_descriptive,x63_descriptive,x64_descriptive,x65_descriptive,x66_descriptive,x67_descriptive,x68_descriptive,x69_descriptive,x70_descriptive,x71_descriptive,x72_descriptive,x73_descriptive,x74_descriptive,x75_descriptive,x76_descriptive,x77_descriptive,x78_descriptive,x79_descriptive,x80_descriptive,x81_descriptive,x82_descriptive,x83_descriptive,x84_descriptive,x85_descriptive,x86_descriptive,x87_descriptive,x88_descriptive,x89_descriptive,x90_descriptive,x91_descriptive,x92_descriptive,x93_descriptive,x94_descriptive,x95_descriptive,x96_descriptive,x97_descriptive,x98_descriptive,x99_descriptive,x100_descriptive,x101_descriptive,x102_descriptive,x103_descriptive,x104_descriptive,x105_descriptive,x106_descriptive,x107_descriptive,x108_descriptive,x109_descriptive,x110_descriptive,x111_descriptive,x112_descriptive,x113_descriptive,x114_descriptive,x115_descriptive,x116_descriptive,x117_descriptive,x118_descriptive,x119_descriptive,x120_descriptive,x121_descriptive,x122_descriptive,x123_descriptive,x124_descriptive,x125_descriptive,x126_descriptive,x127_descriptive,popularity_mean,popularity_variance,danceability_mean,danceability_variance,duration_mean,duration_variance,energy_mean,energy_variance,instrumentalness_mean,instrumentalness_variance,key_mean,key_variance,liveness_mean,liveness_variance,loudness_mean,loudness_variance,mode_mean,mode_variance,speechiness_mean,speechiness_variance,tempo_mean,tempo_variance,time_mean,time_variance,valance_mean,valance_variance
MNKYBSNSS,7y93Bo1cpaMwqTCIxzVWFa,929.322998046875,929.3228,461.80707,929.3241,461.80716,253.48799,159.03778,125.33144,89.86477,85.60892,69.45986,67.0161,61.71112,56.91457,50.29407,49.173325,47.66408,45.49846,41.224865,38.737766,34.56149,31.031675,29.839907,28.641443,26.766731,25.61197,24.794931,23.813454,21.355217,20.220572,19.61835,18.488993,17.928484,17.275263,16.081768,15.56561,15.335592,14.959707,14.21015,13.806753,13.292944,12.938225,12.634284,12.388747,11.474256,11.246942,11.193768,10.613206,10.15916,9.830955,9.289828,8.822006,8.420203,8.266068,8.004151,7.6641507,7.2388315,7.0367074,6.746051,6.590251,6.4539046,6.23891,6.07037,5.7959776,5.705389,5.422952,5.3587494,5.227489,5.023028,4.958104,4.852192,4.640534,4.619721,4.564212,4.2990313,4.224751,4.21804,4.0006433,3.917732,3.8018193,3.7850397,3.7117827,3.5956259,3.4754713,3.303431,3.2472858,3.181392,3.1467302,3.0286407,2.938522,2.8438983,2.7080293,2.6756372,2.5970786,2.5124166,2.4779522,2.4084194,2.3765428,2.307594,2.2533224,2.2209277,2.1750543,2.1324077,2.0743492,2.0646079,1.9757568,1.9300578,1.8939822,1.8399515,1.7753922,1.7433155,1.6511708,1.5828083,1.525845,1.484447,1.4756538,1.4469314,1.3712584,1.3528421,1.3008884,1.2369506,1.1911674,1.1571978,1.131162,1.0387443,1.0098722,0.9623061,0.9113867,0.82411194,0.47173336,0.0002731632,11.1034482758621,96.5755053507729,0.687706896551724,0.010363448573127,292503.362068966,5533947197.23098,0.695172413793103,0.018806556480381,0.696737931034483,0.072621270285375,5.77586206896552,12.0014863258026,0.160439655172414,0.019449545151605,-8.40189655172414,1.73517198929845,0.568965517241379,0.245243757431629,0.044398275862069,0.000139576721165,116.572137931035,471.599665463734,3.96551724137931,0.033293697978597,0.459144827586207,0.062825255921522
Buendía,,730.781555175781,730.7813,286.93863,730.78156,286.93912,231.23836,178.04494,134.28032,131.10663,118.59852,99.28023,97.62041,92.282524,81.693665,79.518906,77.833626,70.100945,68.06689,66.570404,62.743374,59.977768,58.213818,55.784767,55.043274,54.359715,52.485653,49.29079,47.547573,46.182587,43.737152,42.905804,40.63197,39.982468,37.07919,35.77494,34.66613,33.71813,31.679846,31.374687,30.883434,29.850473,29.471874,28.594494,28.294403,26.777416,26.493143,25.180214,24.384459,24.144184,23.451769,22.979738,22.522667,21.673265,21.325876,21.052143,20.090637,19.384136,18.620419,18.364708,18.064966,17.487778,17.071692,16.79945,16.120058,15.692768,15.268581,14.698904,14.060261,13.90843,13.5000725,13.098544,12.443087,12.055596,11.787257,11.556634,11.505179,11.393122,11.162258,10.814355,10.581931,9.996658,9.555886,9.054027,8.563869,8.233374,7.7912836,7.593941,7.4463596,7.107769,6.7083573,6.5671325,6.3913183,6.1196313,5.6279855,5.294596,5.162454,4.966158,4.8549013,4.51443,4.199966,3.986815,3.8949647,3.865224,3.7119777,3.6199834,3.4965742,3.2885926,3.2150059,3.1130252,2.986299,2.8659492,2.8362243,2.6976497,2.5687692,2.4982567,2.3949406,2.3381789,2.2105532,2.1489592,2.0388434,1.9466512,1.8418235,1.8328922,1.7205585,1.621556,1.4045582,1.316695,1.10872,0.971017,0.5243611,0.00017416949,,,,,,,,,,,,,,,,,,,,,,,,,,
Encarta 98,,48.2175483703613,48.21752,27.474562,48.217545,27.474495,21.295912,19.942486,18.965595,16.974388,13.354845,11.415822,10.796666,10.517326,9.223306,8.621684,8.3436365,8.014891,7.518263,7.2060294,6.915542,6.676425,6.4757137,6.2304997,5.9828067,5.2646255,5.241922,4.699935,4.480852,4.0021877,3.697538,3.5838902,3.3859944,3.30285,3.106759,2.9784057,2.8141205,2.5271995,2.5153494,2.4009814,2.2174377,2.0670173,1.9770725,1.9433627,1.7993772,1.690443,1.6797223,1.657904,1.569087,1.5021064,1.4972472,1.3908101,1.3213902,1.2794551,1.250973,1.2251683,1.184952,1.1174222,1.0523398,1.026865,0.98829854,0.97117317,0.91595113,0.90205365,0.87801576,0.8456066,0.8151226,0.77922696,0.7407371,0.6801175,0.6658566,0.65194124,0.6232492,0.599033,0.57825375,0.54825974,0.53697807,0.51640457,0.48535237,0.47328117,0.45407405,0.4057654,0.37769765,0.34589466,0.330075,0.3221341,0.29633898,0.2953056,0.27804393,0.26077795,0.23978733,0.23768644,0.22035947,0.21423441,0.20940176,0.19976045,0.19103818,0.17334038,0.16929972,0.16323005,0.1539714,0.15065555,0.14320596,0.14063466,0.13537306,0.12607111,0.117635526,0.1140735,0.11068844,0.10577628,0.10433824,0.0963117,0.0948621,0.08874539,0.08475805,0.08255783,0.075338416,0.073830254,0.07267254,0.06778465,0.06483323,0.06103081,0.056408048,0.053516284,0.05218011,0.048101127,0.044312164,0.043884534,0.035180554,0.030011034,0.016460422,1.3153265e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventino,,495.696502685547,495.6961,219.4846,495.69626,219.48444,167.28883,136.10963,125.959076,112.20015,104.31855,97.99136,92.56646,81.67127,80.20467,68.76649,67.70233,65.1181,61.583717,60.14157,58.049915,54.901596,52.178955,49.279545,47.639843,44.478954,43.24546,41.18914,40.614536,39.910847,38.867657,38.33482,37.267944,34.72319,34.31045,32.243893,30.437246,29.831633,29.051426,27.11599,26.290745,25.375538,24.609447,24.394602,23.711132,22.670944,21.694706,21.146013,21.000816,20.642906,19.617256,19.199358,18.851843,18.676695,17.278421,16.854208,16.23271,15.880359,14.499871,14.2867,13.924169,13.48818,13.34978,12.532123,12.351014,12.1283865,11.679042,11.58727,11.351836,10.900047,10.814221,10.34394,10.172821,9.896921,9.573644,9.314748,9.011008,8.908444,8.518711,8.175445,7.8902497,7.5921836,7.2561574,6.8892117,6.731946,6.6391606,6.1278152,5.8633995,5.6322937,5.3795886,5.282718,4.9807496,4.825173,4.5374184,4.4684896,4.342591,4.096206,4.0328746,3.7112572,3.5602605,3.4288492,3.3494992,3.2792356,3.1960847,2.8444335,2.74084,2.703493,2.607521,2.570282,2.3387291,2.2640765,2.175345,1.9219784,1.8283788,1.742453,1.703124,1.6661024,1.566441,1.5455033,1.5214629,1.4869173,1.4411111,1.403999,1.3464471,1.275234,1.2500738,1.1994205,1.1673881,1.0934469,1.0028177,0.7338751,0.00013659909,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmeleia,,287.495361328125,287.49536,124.78197,287.4954,124.78209,97.13434,88.27598,74.21902,69.329575,66.20842,55.843277,46.10053,42.171703,39.704,31.568594,29.945854,28.672058,27.905346,25.378954,22.781858,21.848806,19.422848,18.315947,18.195265,16.68826,15.95073,14.800126,13.680305,12.351103,11.513231,10.995177,9.599639,9.469776,9.101723,8.322473,8.2012415,7.628628,7.2420263,6.7561154,6.6449966,6.1823874,5.7023363,5.4365063,5.2563734,5.1367035,4.9824114,4.7992034,4.638534,4.287731,4.1531715,4.112102,3.9836,3.8331332,3.5478835,3.4985888,3.3261063,3.1968186,3.1205087,2.8060348,2.6674929,2.5453956,2.4165425,2.3724654,2.1445312,2.096073,1.8945909,1.8510044,1.8045013,1.7548118,1.7147073,1.6454955,1.4975041,1.4779199,1.4456669,1.3890126,1.320666,1.3035989,1.17756,1.0805393,1.0041775,0.975048,0.95501196,0.89831597,0.8701599,0.852514,0.81217617,0.77517444,0.7408795,0.7024216,0.69200784,0.64304626,0.5828575,0.5507332,0.50009006,0.48042616,0.47338912,0.4552776,0.43191126,0.41192704,0.3975702,0.37332973,0.35416788,0.34640232,0.32648876,0.30154583,0.29808336,0.28260174,0.26678923,0.2504348,0.24855553,0.24462762,0.23439346,0.22709455,0.21608451,0.20264934,0.19381952,0.18229824,0.1672157,0.15730266,0.15028206,0.14733216,0.13808037,0.13506909,0.13008893,0.11752376,0.11119896,0.10348721,0.101505786,0.09630305,0.05083764,6.854398e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MOÜGLI,786qoKu8y9vQHdegoxNJn9,874.145935058594,874.1462,355.27008,874.1458,355.26987,261.47034,185.45958,170.69194,152.3691,143.25436,117.459236,104.30856,88.79945,81.96995,81.68716,73.43714,67.20774,65.81426,56.240715,55.055008,50.210453,47.895035,45.405582,42.392586,40.424103,38.543236,37.087,35.145317,33.562614,32.807793,31.041513,29.736053,28.426813,26.213814,24.578823,24.484846,23.39421,21.77986,21.232351,20.517872,19.632723,18.741518,17.478092,17.259974,16.669596,16.000662,15.63555,15.146821,14.459079,14.094254,13.677787,13.314135,12.287295,11.743299,11.339687,10.799096,10.650479,10.225681,9.825188,9.466393,9.114073,8.733508,8.398229,8.168204,7.9744515,7.843869,7.098572,6.777882,6.6741242,6.30262,6.257116,5.8208923,5.7155313,5.5980945,5.311242,5.2892528,4.7917094,4.764934,4.643216,4.436126,4.2272086,3.969163,3.7672908,3.7154999,3.5620508,3.4891255,3.43301,3.3091183,3.153274,3.141241,3.0338829,2.8651953,2.7611868,2.698163,2.6339371,2.6096961,2.489262,2.3485823,2.2893586,2.1941824,2.1388774,2.0732875,2.0358791,1.9847747,1.9246329,1.8560014,1.8155771,1.727889,1.7230256,1.6549318,1.6277616,1.5200999,1.481541,1.4567801,1.4097286,1.3608457,1.3280934,1.261192,1.2111099,1.1563504,1.1187811,1.1109725,1.0807883,1.0177541,0.95614314,0.9110713,0.8445261,0.75272626,0.6393619,0.33108604,0.0002077137,15.6666666666667,121.481481481481,0.633407407407407,0.005896908093278,241884.259259259,4092512912.34019,0.725074074074074,0.017924068587106,0.401788260740741,0.132229015686657,4.14814814814815,12.718792866941,0.185240740740741,0.022429164636488,-8.37785185185185,4.19629197805213,0.62962962962963,0.233196159122085,0.062959259259259,0.001441920192044,130.274962962963,921.879547813443,3.96296296296296,0.035665294924554,0.366866666666667,0.038014773333333
High Rate Extinction,,563.142333984375,563.1423,191.04785,563.1431,191.0482,129.94537,93.55031,67.444,62.406025,59.998478,54.023636,46.41751,43.524307,40.758755,38.597973,36.686333,35.55799,33.99824,32.727604,31.808718,29.443047,28.891466,27.52073,26.58876,24.93203,22.610651,22.29699,21.898819,20.935822,20.695202,19.793926,19.089226,18.641472,18.119503,17.608952,17.178154,16.674503,15.9693985,15.637487,15.457147,15.207637,14.588999,14.530604,14.413971,14.345847,13.7251215,13.280017,13.130848,12.886337,12.718197,12.541169,12.355241,12.087619,11.793153,11.518685,11.487886,11.346897,11.157508,11.07448,10.747737,10.50744,10.477356,10.191944,10.126845,9.945251,9.86311,9.713297,9.539471,9.449627,9.213456,9.148251,9.09616,9.034764,8.914871,8.761835,8.7066765,8.510302,8.360426,8.2752495,8.1821575,7.937559,7.83975,7.7784023,7.6697736,7.638088,7.518236,7.41058,7.2418847,7.1814175,7.0850067,7.0069923,6.9399476,6.836133,6.7671905,6.646747,6.6234155,6.462465,6.201832,6.1016254,6.0835805,5.9875617,5.88149,5.7773824,5.7248983,5.642056,5.5369945,5.2212453,5.1440735,5.0571523,4.9013977,4.770092,4.702392,4.684464,4.4226613,4.2881565,4.0521946,4.0070715,3.8600519,3.7627373,3.5599177,3.356462,3.2460973,3.1994019,2.9840026,2.6878147,2.6700478,2.4730375,2.2127182,1.8722202,1.0452715,0.00013183687,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyda Zamora,,462.942108154297,462.942,193.09314,462.94205,193.09308,184.56711,182.94063,166.38327,156.57997,147.80128,141.72621,139.35007,133.23938,125.743034,122.53096,114.20905,112.50384,107.98136,105.38195,97.70121,95.15402,91.90471,86.44084,83.89047,79.53505,79.163666,78.14892,73.462006,70.700325,68.801384,62.669308,61.74743,59.456467,54.304485,53.081486,51.197716,51.09787,49.5339,48.133156,45.35237,44.682423,43.65476,42.789577,42.360573,41.55293,41.00055,39.48202,38.633953,37.700264,37.207047,36.863598,35.77174,35.43842,34.760498,34.470043,33.439445,33.119633,32.736485,31.838928,30.87451,30.166435,29.644186,28.83249,27.802292,27.746351,26.8379,26.216896,26.01081,25.23014,24.737844,24.629465,23.209286,23.063513,22.196478,22.0774,21.813992,20.981062,20.057201,19.94857,19.790806,19.350994,18.815174,18.305714,17.965187,17.449125,16.914097,16.557356,15.938487,15.665185,15.551839,15.487205,14.999763,14.864243,14.295036,14.024206,13.98066,13.405089,13.353913,12.894916,12.47411,12.436833,11.893812,11.739574,11.5180435,11.141122,10.565471,10.138841,9.929187,9.448431,8.975335,8.802957,8.567839,7.7385883,7.6880484,7.558166,7.291691,6.8087187,6.5539927,6.3065624,5.9440646,5.6895766,5.385836,5.08532,4.843502,4.559585,4.2191052,3.8816733,3.582084,3.362027,2.0991108,0.00016072832,,,,,,,,,,,,,,,,,,,,,,,,,,
Señor Saw,,945.268981933594,945.269,325.14996,945.2702,325.15027,274.57578,211.60333,180.18001,175.09904,161.66635,148.21657,133.11375,117.13844,106.235504,102.28429,91.89637,85.72764,75.51506,71.46616,66.29012,65.05235,61.20654,58.55031,55.25176,52.112465,50.0514,47.300446,47.023235,46.130726,42.686726,40.682617,39.37333,34.944653,34.081947,32.64058,31.98176,30.71005,29.798927,28.991467,28.308819,27.143658,26.356146,24.634157,22.886803,22.1564,21.339426,20.143429,19.342606,18.688507,17.981789,16.612532,15.970816,15.555308,15.129552,14.440761,14.055835,13.187855,12.615609,12.299628,11.956869,11.657769,10.990198,10.692956,10.458181,10.136073,9.915457,9.466125,9.326232,9.086539,8.559941,7.927714,7.6371303,7.177593,6.7812147,6.631765,6.3848987,6.1142106,5.824809,5.684025,5.34295,5.2878194,5.0845795,4.71392,4.5199056,4.4662,4.4407053,4.225334,4.1172366,3.9903502,3.8342679,3.783832,3.6251802,3.5501134,3.4075243,3.3994145,3.2556927,3.1384795,3.0469685,2.9472475,2.7609525,2.7325044,2.603294,2.5152946,2.477717,2.4130743,2.3985472,2.2912176,2.254002,2.2008302,2.1511624,2.0252397,2.0110219,1.9727685,1.9195507,1.8964529,1.8393129,1.7299106,1.655399,1.5698383,1.543194,1.5327896,1.4599416,1.4313409,1.3910447,1.3353308,1.2383119,1.2174629,1.168353,0.9903576,0.564297,0.0002252159,,,,,,,,,,,,,,,,,,,,,,,,,,
Salomón Beda,,617.255126953125,617.25525,259.95273,617.2551,259.95242,230.92834,219.41632,211.30255,187.7247,167.18399,161.2156,146.73067,134.42197,128.91212,120.671844,115.530304,110.93914,107.03466,100.40538,98.95551,89.22786,83.90478,78.25091,75.11849,72.04247,69.36208,67.36603,63.624218,60.94251,57.843884,54.59113,50.59731,49.502476,47.883446,45.41956,43.593548,41.71741,40.855095,39.75721,37.66367,36.56034,35.971924,34.447906,34.146122,31.670975,31.069315,28.025257,27.215368,26.475414,25.787264,25.631598,24.744541,24.121101,22.839287,21.991743,21.332272,20.689442,19.634922,19.006645,18.748533,18.40662,17.949638,17.507849,16.807758,16.152222,15.461095,14.892846,14.362075,14.029968,13.4173565,12.995121,12.705656,12.132768,12.07212,11.745107,11.258348,10.470623,9.961495,9.172753,8.71535,8.444689,7.955323,7.422518,7.089505,6.9325714,6.402277,5.9623523,5.8165574,5.5313754,5.390193,5.326811,5.0919046,4.930316,4.8252664,4.623805,4.368348,4.0921717,3.9669898,3.6703749,3.5542972,3.2239144,3.0847678,2.9803615,2.9396122,2.7299385,2.6382713,2.557074,2.501476,2.390058,2.1915746,2.1786652,2.088776,2.0250077,1.8543534,1.5974803,1.5567503,1.430477,1.300876,1.2597055,1.092238,1.0711167,0.9837431,0.93051213,0.7891905,0.78048664,0.70608425,0.6509049,0.603142,0.4788188,0.23538902,0.00029619876,,,,,,,,,,,,,,,,,,,,,,,,,,
Pulmonaty,,68.7593612670898,68.759384,38.634365,68.75937,38.634388,36.101845,29.98097,28.944328,24.861008,23.611835,21.791807,19.473125,19.108332,18.158789,16.878721,15.112106,14.484201,13.303251,11.840564,11.343638,11.258447,10.583728,9.687753,9.33974,9.304216,8.426951,8.383132,7.933807,7.6405334,7.270488,7.0060897,6.575165,6.390367,6.2259836,5.8595357,5.625304,5.309569,5.1962605,4.924349,4.668825,4.5930753,4.3865747,4.343834,4.130235,4.0919228,4.003802,3.8011887,3.7283678,3.62765,3.4812386,3.233078,3.1934905,3.12422,2.9270294,2.8709621,2.7679446,2.5579023,2.3822982,2.2621562,2.2169917,2.191513,2.068355,2.0358968,1.9872814,1.867094,1.771866,1.7383451,1.6659212,1.6221875,1.556915,1.3971175,1.3548375,1.2723721,1.2215974,1.1632311,1.1294006,1.0641648,1.0476688,0.9259645,0.8882778,0.8509504,0.8086191,0.76379645,0.7387721,0.71024966,0.6791741,0.63972735,0.6013226,0.56820595,0.51499355,0.48368376,0.46561465,0.43796033,0.40638766,0.38231122,0.371397,0.35003367,0.3297823,0.32593304,0.27445132,0.2538856,0.2456497,0.22544701,0.2194329,0.21183465,0.19141354,0.1895217,0.1801555,0.1747935,0.16995479,0.16574167,0.15545137,0.14439425,0.142826,0.12851198,0.1252303,0.11081532,0.10828799,0.10248967,0.09732768,0.09400777,0.086224616,0.08346417,0.07881471,0.074023634,0.07154625,0.05987417,0.055723216,0.052797873,0.03325209,1.9609195e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
Llueve En La Montaña,,266.350402832031,266.35037,106.38677,266.35025,106.386566,83.07668,72.26002,65.790115,63.437355,57.99673,55.30107,53.826504,49.833897,46.558273,43.95275,42.189484,41.20532,39.089462,35.76863,34.56454,33.151047,32.373558,31.365843,30.442701,28.908712,28.786287,26.018057,24.818197,23.047955,22.844637,21.149199,20.87855,20.159483,19.289076,18.574802,17.794214,17.449417,17.146168,16.692135,16.270567,15.392876,14.623405,14.282974,13.860046,13.333222,13.153869,12.503173,12.252577,12.019474,11.60388,11.427872,11.208553,10.840636,10.409031,10.340824,10.001952,9.31982,8.9461155,8.525993,8.22706,7.6946964,7.4634876,6.891181,6.6924224,6.457766,6.401426,6.0873756,5.7000103,5.603366,5.569944,5.151842,4.9791465,4.840599,4.653795,4.5297127,4.1939306,4.0079927,3.8992145,3.8109791,3.6491036,3.399703,3.1634297,3.1298845,2.7968717,2.5673814,2.5183856,2.3996787,2.3579278,2.1729586,2.1052847,2.012753,1.8803923,1.7952071,1.6431503,1.5615051,1.4722335,1.3799915,1.315425,1.1931889,1.0929441,1.0811974,1.0614388,0.94745225,0.91535836,0.7946414,0.77434903,0.73045695,0.6746657,0.6204524,0.58720607,0.51871186,0.5025265,0.4807819,0.45059857,0.4253224,0.4186451,0.4021837,0.37477675,0.368716,0.35330686,0.3480835,0.3283359,0.31163126,0.2911959,0.26807266,0.25315362,0.23694979,0.22486676,0.1892096,0.10430001,6.804483e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
Canalón de Timbiquí,,549.564331054688,549.56433,186.3714,549.5632,186.37135,143.97485,135.11203,120.555984,114.453445,102.852104,99.14095,95.32589,88.892815,84.51426,78.39757,75.727455,69.80917,65.94336,64.310684,61.139675,56.475742,54.714436,51.85863,48.430275,47.315998,45.655094,42.978676,40.113976,36.815514,35.42307,34.243954,33.271446,32.605717,31.183987,28.611618,28.526974,27.93399,26.94755,26.62155,25.71285,24.272161,23.71957,23.243296,22.401566,21.416218,20.886385,20.597382,19.25342,19.032402,18.67699,18.121674,17.315695,16.580362,15.912966,15.8632,14.776861,13.730909,13.410537,12.845106,12.538938,12.309862,11.847434,11.429043,11.276945,10.845699,10.451813,10.304293,9.96982,9.3547,9.214092,8.552454,8.272038,8.063015,7.8727946,7.660619,7.444642,7.0838447,6.6856284,6.5793214,6.099334,6.0558767,5.8982778,5.731207,5.5557795,5.4239035,5.3260226,4.9869494,4.8774834,4.639688,4.5948696,4.3798647,4.2159114,3.9852166,3.7904093,3.5912926,3.4313774,3.2853982,2.9599266,2.9232302,2.8286076,2.64397,2.5822208,2.4081807,2.3569713,2.2941208,2.242863,2.165373,2.1164677,2.0105324,1.9484543,1.8819143,1.8427676,1.8025748,1.7142996,1.6989825,1.662336,1.6033741,1.5622872,1.519634,1.5060009,1.4401714,1.3629628,1.3322749,1.3108487,1.2171112,1.1940215,1.0797031,0.9940924,0.8826773,0.563007,0.00014459228,,,,,,,,,,,,,,,,,,,,,,,,,,
Mañas Ru-Fino,,529.8662109375,529.8664,308.85397,529.86664,308.85364,195.28275,150.64249,142.83789,97.88927,89.87509,82.170265,72.734474,71.05144,63.93548,53.06086,51.0998,49.33689,45.055187,42.222862,39.29555,37.46099,37.30259,34.960865,32.51537,31.67158,29.560642,28.033617,27.41123,26.851952,25.875175,24.117687,23.49099,22.646572,22.018974,20.579067,19.82069,19.211462,18.875069,18.089241,16.98803,16.606861,16.246773,15.348433,14.991008,14.064684,13.511623,13.0770445,12.797042,12.741962,12.289975,12.113508,11.54015,11.100536,10.68949,10.293955,9.915582,9.731782,9.346518,9.156199,8.649,8.407581,7.534064,7.494421,7.3653283,6.9995737,6.628678,6.6019273,6.2405086,6.1103325,5.7552795,5.584664,5.302718,5.0937514,4.986192,4.544247,4.3813157,4.1405926,3.9635212,3.7514884,3.2798843,3.0214913,2.994341,2.8875532,2.696896,2.582185,2.4994593,2.4570792,2.224269,2.1598244,1.9153302,1.8927228,1.7932084,1.731098,1.5166432,1.5015393,1.4084169,1.3451437,1.2753934,1.2113173,1.1659557,1.1301837,1.0902833,1.0447276,1.012043,0.9548732,0.930156,0.91085434,0.89314616,0.8839958,0.86754537,0.7831219,0.7672909,0.7555195,0.7351358,0.71736586,0.67562354,0.6453874,0.6264757,0.5763545,0.55680215,0.5349849,0.49622518,0.4526204,0.43702734,0.41657865,0.38201702,0.33977586,0.3080965,0.25429383,0.14179644,0.00012632878,,,,,,,,,,,,,,,,,,,,,,,,,,
Geli2,,173.056091308594,173.05606,69.87351,173.05602,69.87345,37.59703,29.440014,25.257555,23.6454,22.138048,18.50094,17.756882,17.05602,16.301357,14.780171,13.281304,12.594979,11.71084,10.465098,9.955658,9.231829,8.713673,8.35208,8.053223,7.801683,7.315017,7.0781703,6.0033455,5.8166347,5.37187,5.1571145,5.0708876,4.7240496,4.4210844,4.2867184,4.1595807,4.064448,3.7879417,3.6809478,3.599523,3.506915,3.2174213,3.1583776,2.9903734,2.9101996,2.8163116,2.7519226,2.6430547,2.565416,2.4696257,2.4485037,2.3356128,2.284716,2.215503,2.1323617,1.9896603,1.945097,1.9118862,1.8401177,1.8227243,1.7437041,1.7146751,1.6230079,1.5881083,1.5270231,1.4327947,1.3792926,1.3349894,1.276759,1.2446433,1.1870419,1.1315745,1.0357375,1.0263681,1.0119146,0.961157,0.93275785,0.91823876,0.8632199,0.85142094,0.82255834,0.74953544,0.73437613,0.706159,0.6881524,0.6773036,0.6474311,0.61406386,0.5838238,0.5673216,0.55517644,0.52444386,0.5100467,0.49708772,0.4802088,0.47582814,0.44879115,0.4429114,0.43690562,0.4178336,0.39799693,0.38679096,0.38146123,0.36620185,0.34726858,0.3418469,0.33344102,0.33097553,0.3121356,0.30536634,0.2936158,0.28305757,0.27713314,0.2664595,0.26022542,0.25390473,0.24082598,0.23395932,0.22561793,0.22009666,0.21516454,0.20825227,0.196762,0.18485792,0.17979926,0.17273878,0.16382854,0.15286365,0.13036886,0.074603826,4.1259755e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
Joky Sam,,396.002868652344,396.00287,242.83151,396.00253,242.8308,159.87218,122.77875,98.7732,89.16467,72.44074,67.08715,63.466312,56.973858,53.645622,51.557583,48.62446,45.653534,43.075256,41.874203,40.20321,37.229412,34.805054,32.468735,30.803759,30.061506,29.011856,26.733349,25.63639,24.827206,23.06308,22.968397,22.174246,21.174652,20.123278,19.947258,19.07725,18.261776,17.88385,16.981356,16.307867,15.406859,14.956958,14.801769,14.606239,13.67222,13.43904,13.131593,12.549121,12.22586,11.871931,11.343886,11.098301,10.70848,10.583431,10.343882,10.170152,9.907403,9.703428,9.694132,9.499902,9.084567,8.97351,8.661727,8.530859,8.23529,8.079207,7.7067485,7.337878,7.2422266,7.050892,6.941268,6.661522,6.462919,6.317806,6.168957,5.798415,5.6551876,5.456909,5.371206,5.107525,4.9136977,4.829945,4.602971,4.4674177,4.3205323,4.273046,4.169106,4.010653,3.9612882,3.8094096,3.7106454,3.5919018,3.3947408,3.3081357,3.1816907,3.0378127,2.847742,2.8017545,2.767056,2.6610253,2.5066097,2.3955908,2.3379602,2.3130698,2.2243607,2.1405683,2.0110664,1.8584751,1.8485532,1.8271477,1.7773545,1.743804,1.6830953,1.632917,1.5878289,1.5478039,1.5068059,1.4758496,1.4490368,1.4099087,1.3599148,1.3032886,1.2293892,1.1935328,1.1173512,1.0966818,1.0346217,1.0233887,0.8540774,0.4638614,9.440591e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
